date,time,track_name,artist,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,heartrate
06/12/2021,13:21:00,"Nocturne No.1 In B Flat Minor, Op.9 No.1","Frédéric Chopin, Maurizio Pollini",2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,52
06/12/2021,13:22:00,"Nocturne No.1 In B Flat Minor, Op.9 No.1","Frédéric Chopin, Maurizio Pollini",2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,52
06/12/2021,13:23:00,"Nocturne No.1 In B Flat Minor, Op.9 No.1","Frédéric Chopin, Maurizio Pollini",2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,50
06/12/2021,13:24:00,"Nocturne No.1 In B Flat Minor, Op.9 No.1","Frédéric Chopin, Maurizio Pollini",2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,53
06/12/2021,13:25:00,"Nocturne No.1 In B Flat Minor, Op.9 No.1","Frédéric Chopin, Maurizio Pollini",2d6ml9Qkx8r4EjuUyrdpRV,0.261,0.0149,1,-27.528,1,0.0419,0.992,0.897,0.102,0.0382,75.296,52
06/12/2021,13:26:00,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",5sztos7ZCFp6Qmk8WvEMZH,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,54
06/12/2021,13:27:00,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",5sztos7ZCFp6Qmk8WvEMZH,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,55
06/12/2021,13:28:00,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",5sztos7ZCFp6Qmk8WvEMZH,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,54
06/12/2021,13:30:00,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",5sztos7ZCFp6Qmk8WvEMZH,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,54
06/12/2021,13:31:00,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",5sztos7ZCFp6Qmk8WvEMZH,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,52
06/12/2021,13:32:00,"Piano Concerto No.21 In C Major, K.467: 2. Andante","Wolfgang Amadeus Mozart, Géza Anda, Camerata Academica des Mozarteums Salzburg",5sztos7ZCFp6Qmk8WvEMZH,0.148,0.0294,5,-27.567,1,0.0345,0.978,0.952,0.0963,0.102,182.325,51
06/12/2021,13:33:00,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,57
06/12/2021,13:34:00,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,55
06/12/2021,13:35:00,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,56
06/12/2021,13:36:00,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,51
06/12/2021,13:37:00,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,53
06/12/2021,13:39:00,"Symphony No.3 in F, Op.90: 3. Poco allegretto","Johannes Brahms, Cleveland Orchestra, Lorin Maazel",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.959,0.886,0.087,0.0504,75.083,58
06/12/2021,13:40:00,"Goldberg Variations, BWV 988: Aria - Edit","Johann Sebastian Bach, Lang Lang",1hX3yoGAJypm6dMMWLoyKo,0.393,0.0152,4,-30.793,0,0.0437,0.995,0.906,0.075,0.164,75.084,55
06/12/2021,13:41:00,"Goldberg Variations, BWV 988: Aria - Edit","Johann Sebastian Bach, Lang Lang",1hX3yoGAJypm6dMMWLoyKo,0.393,0.0152,4,-30.793,0,0.0437,0.995,0.906,0.075,0.164,75.084,54
06/12/2021,13:42:00,"Goldberg Variations, BWV 988: Aria - Edit","Johann Sebastian Bach, Lang Lang",1hX3yoGAJypm6dMMWLoyKo,0.393,0.0152,4,-30.793,0,0.0437,0.995,0.906,0.075,0.164,75.084,57
06/12/2021,13:43:00,Canon and Gigue in D major - arr. Max Seiffert: 1. Canon,"Johann Pachelbel, Berliner Philharmoniker, Herbert von Karajan, Frank Maus",5xlRxcBGa6RqPRBzKP8fwv,0.264,0.11,2,-19.692,1,0.0358,0.923,0.898,0.37,0.191,92.54,55
06/12/2021,13:44:00,Ala,Joep Beving,0vzSIBAqnN1HzvWrPbh6VF,0.384,0.125,10,-22.4,1,0.0315,0.987,0.929,0.112,0.369,80.185,59
06/12/2021,13:45:00,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,74
06/12/2021,13:46:00,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,79
06/12/2021,13:47:00,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,85
06/12/2021,13:48:00,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",3QFInJAm9eyaho5vBzxInN,0.711,0.611,1,-5.453,1,0.33,0.00588,0,0.23,0.144,134.093,91
06/12/2021,13:49:00,F*ck Your Ethnicity,Kendrick Lamar,1gXH8hT9dxsBqbRy7h2iC8,0.601,0.883,0,-6.944,1,0.328,0.392,0.0000193,0.397,0.52,150.967,67
06/12/2021,13:50:00,F*ck Your Ethnicity,Kendrick Lamar,1gXH8hT9dxsBqbRy7h2iC8,0.601,0.883,0,-6.944,1,0.328,0.392,0.0000193,0.397,0.52,150.967,67
06/12/2021,13:52:00,F*ck Your Ethnicity,Kendrick Lamar,1gXH8hT9dxsBqbRy7h2iC8,0.601,0.883,0,-6.944,1,0.328,0.392,0.0000193,0.397,0.52,150.967,66
06/12/2021,13:53:00,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock, Kendrick Lamar, Future, James Blake",51rXHuKN8Loc4sUlKPODgH,0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,73
06/12/2021,13:54:00,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock, Kendrick Lamar, Future, James Blake",51rXHuKN8Loc4sUlKPODgH,0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.128,0.376,137.133,73
06/12/2021,13:55:00,Halston,Stephan Moccio,7AbVRoHrQB3JMHC8J1P3Hi,0.422,0.00994,5,-23.797,0,0.0368,0.99,0.917,0.116,0.1,106.581,79
06/12/2021,13:56:00,Halston,Stephan Moccio,7AbVRoHrQB3JMHC8J1P3Hi,0.422,0.00994,5,-23.797,0,0.0368,0.99,0.917,0.116,0.1,106.581,82
06/12/2021,13:57:00,Halston,Stephan Moccio,7AbVRoHrQB3JMHC8J1P3Hi,0.422,0.00994,5,-23.797,0,0.0368,0.99,0.917,0.116,0.1,106.581,70
06/12/2021,13:58:00,Halston,Stephan Moccio,7AbVRoHrQB3JMHC8J1P3Hi,0.422,0.00994,5,-23.797,0,0.0368,0.99,0.917,0.116,0.1,106.581,64
06/12/2021,13:59:00,Halston,Stephan Moccio,7AbVRoHrQB3JMHC8J1P3Hi,0.422,0.00994,5,-23.797,0,0.0368,0.99,0.917,0.116,0.1,106.581,55
06/12/2021,14:00:00,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)","Franz Schubert, Kian Soltani, Aaron Pilsan",7oenWdkfvoEySYVc0rH6Cq,0.102,0.0419,10,-24.896,1,0.0485,0.977,0.834,0.0866,0.0406,170.8,56
06/12/2021,14:01:00,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)","Franz Schubert, Kian Soltani, Aaron Pilsan",7oenWdkfvoEySYVc0rH6Cq,0.102,0.0419,10,-24.896,1,0.0485,0.977,0.834,0.0866,0.0406,170.8,58
06/12/2021,14:02:00,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)","Franz Schubert, Kian Soltani, Aaron Pilsan",7oenWdkfvoEySYVc0rH6Cq,0.102,0.0419,10,-24.896,1,0.0485,0.977,0.834,0.0866,0.0406,170.8,55
06/12/2021,14:03:00,"Du bist die Ruh', D. 776 (Transc. for Cello & Piano)","Franz Schubert, Kian Soltani, Aaron Pilsan",7oenWdkfvoEySYVc0rH6Cq,0.102,0.0419,10,-24.896,1,0.0485,0.977,0.834,0.0866,0.0406,170.8,56
06/12/2021,14:04:00,"12 Romances, Op. 21: No. 7, How Fair This Spot (Arr. Sheku Kanneh-Mason for Cello and Piano)","Sergei Rachmaninoff, Sheku Kanneh-Mason, Isata Kanneh-Mason",14DLTNK9HrUbwJM0H9FGxI,0.156,0.0645,9,-24.416,1,0.0516,0.993,0.9,0.0757,0.0363,89.281,58
06/12/2021,14:06:00,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",58vWVeAtv2LKwlYyRLPWV5,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,56
06/12/2021,14:07:00,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",58vWVeAtv2LKwlYyRLPWV5,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,57
06/12/2021,14:08:00,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",58vWVeAtv2LKwlYyRLPWV5,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,59
06/12/2021,14:09:00,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",58vWVeAtv2LKwlYyRLPWV5,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,57
06/12/2021,14:10:00,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",58vWVeAtv2LKwlYyRLPWV5,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,56
06/12/2021,14:11:00,On the Nature of Daylight,"Max Richter, Louisa Fuller, Natalia Bonner, John Metcalfe, Philip Sheppard, Chris Worsey",58vWVeAtv2LKwlYyRLPWV5,0.0958,0.322,10,-13.753,0,0.0458,0.159,0.855,0.105,0.0332,87.339,58
06/12/2021,14:12:00,"Le Carnaval des Animaux, R. 125: 7. Aquarium","Camille Saint-Saëns, Pascal Rogé, Cristina Ortiz, London Sinfonietta, Charles Dutoit",1mlLOJXeUrwviYpUHYeZE8,0.191,0.0317,9,-35.616,0,0.0407,0.984,0.888,0.0974,0.142,135.974,57
06/12/2021,14:13:00,"Le Carnaval des Animaux, R. 125: 7. Aquarium","Camille Saint-Saëns, Pascal Rogé, Cristina Ortiz, London Sinfonietta, Charles Dutoit",1mlLOJXeUrwviYpUHYeZE8,0.191,0.0317,9,-35.616,0,0.0407,0.984,0.888,0.0974,0.142,135.974,60
06/12/2021,14:14:00,"Le Carnaval des Animaux, R. 125: 7. Aquarium","Camille Saint-Saëns, Pascal Rogé, Cristina Ortiz, London Sinfonietta, Charles Dutoit",1mlLOJXeUrwviYpUHYeZE8,0.191,0.0317,9,-35.616,0,0.0407,0.984,0.888,0.0974,0.142,135.974,61
06/12/2021,14:15:00,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto","Johann Sebastian Bach, Hilary Hahn",4XJXYvjW0CB2MLMk8l7Vdi,0.456,0.456,11,-16.055,0,0.0535,0.973,0.353,0.186,0.974,144.489,67
06/12/2021,14:16:00,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto","Johann Sebastian Bach, Hilary Hahn",4XJXYvjW0CB2MLMk8l7Vdi,0.456,0.456,11,-16.055,0,0.0535,0.973,0.353,0.186,0.974,144.489,64
06/12/2021,14:17:00,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 4. Double. Presto","Johann Sebastian Bach, Hilary Hahn",4XJXYvjW0CB2MLMk8l7Vdi,0.456,0.456,11,-16.055,0,0.0535,0.973,0.353,0.186,0.974,144.489,61
06/12/2021,14:19:00,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)","Ottorino Respighi, Magdalena Hoffmann",3mk0kPavvau5tz8b174cdl,0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,55
06/12/2021,14:20:00,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)","Ottorino Respighi, Magdalena Hoffmann",3mk0kPavvau5tz8b174cdl,0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,55
06/12/2021,14:21:00,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)","Ottorino Respighi, Magdalena Hoffmann",3mk0kPavvau5tz8b174cdl,0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,58
06/12/2021,14:22:00,"6 Pieces for Piano, P. 44: No. 3. Notturno. Lento (Version for Harp)","Ottorino Respighi, Magdalena Hoffmann",3mk0kPavvau5tz8b174cdl,0.152,0.0274,6,-29.234,1,0.0478,0.979,0.895,0.107,0.0398,88.171,62
06/12/2021,14:23:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,64
06/12/2021,14:24:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,65
06/12/2021,14:25:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,62
06/12/2021,14:26:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,64
06/12/2021,14:27:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,63
06/12/2021,14:28:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,62
06/12/2021,14:29:00,"Piano Concerto in G Major, M. 83: II. Adagio assai","Maurice Ravel, Krystian Zimerman, Cleveland Orchestra, Pierre Boulez",4ju98rvX917EwXLKLnRbQ2,0.126,0.0159,4,-34.595,1,0.0401,0.976,0.949,0.0863,0.0373,74.02,68
06/12/2021,18:26:00,Wurzeln,Lekk,1XxpdpkVxh9B3jYOW3Le14,0.228,0.0101,5,-32.938,1,0.0446,0.988,0.759,0.177,0.183,112.62,57
06/12/2021,18:27:00,Wurzeln,Lekk,1XxpdpkVxh9B3jYOW3Le14,0.228,0.0101,5,-32.938,1,0.0446,0.988,0.759,0.177,0.183,112.62,58
06/12/2021,18:28:00,Wurzeln,Lekk,1XxpdpkVxh9B3jYOW3Le14,0.228,0.0101,5,-32.938,1,0.0446,0.988,0.759,0.177,0.183,112.62,61
06/12/2021,18:29:00,Kokachin,Flóki,2pzrTJSU6bTqEmZ7Zv5XLM,0.429,0.144,7,-24.772,1,0.0336,0.995,0.959,0.0922,0.154,77.323,61
06/12/2021,18:30:00,Kokachin,Flóki,2pzrTJSU6bTqEmZ7Zv5XLM,0.429,0.144,7,-24.772,1,0.0336,0.995,0.959,0.0922,0.154,77.323,58
06/12/2021,18:31:00,Kokachin,Flóki,2pzrTJSU6bTqEmZ7Zv5XLM,0.429,0.144,7,-24.772,1,0.0336,0.995,0.959,0.0922,0.154,77.323,58
06/12/2021,18:32:00,Prends soin de toi,Falerina Paquet,2Fh9R2pniRV3HgCjj61q9S,0.173,0.116,8,-25.927,0,0.0566,0.987,0.954,0.106,0.339,201.676,59
06/12/2021,18:33:00,Prends soin de toi,Falerina Paquet,2Fh9R2pniRV3HgCjj61q9S,0.173,0.116,8,-25.927,0,0.0566,0.987,0.954,0.106,0.339,201.676,62
06/12/2021,18:34:00,Prends soin de toi,Falerina Paquet,2Fh9R2pniRV3HgCjj61q9S,0.173,0.116,8,-25.927,0,0.0566,0.987,0.954,0.106,0.339,201.676,61
06/12/2021,18:35:00,Serenity,Valérie Beaumont,2yh46DDBBxoDN45rCH8nBt,0.472,0.0101,10,-33.683,1,0.044,0.993,0.924,0.0898,0.384,63.534,60
06/12/2021,18:36:00,Serenity,Valérie Beaumont,2yh46DDBBxoDN45rCH8nBt,0.472,0.0101,10,-33.683,1,0.044,0.993,0.924,0.0898,0.384,63.534,59
06/12/2021,18:38:00,Innocent Pleasure,Klaus Steiner,77mJp2S0dP7PITIBWBN9KE,0.323,0.0748,1,-27.639,1,0.039,0.984,0.906,0.113,0.364,139.069,54
06/12/2021,18:39:00,Innocent Pleasure,Klaus Steiner,77mJp2S0dP7PITIBWBN9KE,0.323,0.0748,1,-27.639,1,0.039,0.984,0.906,0.113,0.364,139.069,55
06/12/2021,18:40:00,Innocent Pleasure,Klaus Steiner,77mJp2S0dP7PITIBWBN9KE,0.323,0.0748,1,-27.639,1,0.039,0.984,0.906,0.113,0.364,139.069,62
06/12/2021,18:41:00,Innocent Pleasure,Klaus Steiner,77mJp2S0dP7PITIBWBN9KE,0.323,0.0748,1,-27.639,1,0.039,0.984,0.906,0.113,0.364,139.069,56
06/12/2021,18:42:00,The Half Light,Peter Cavallo,71yLhDpyToB7Z0e7COEd6a,0.422,0.0428,0,-22.375,0,0.0498,0.995,0.954,0.0967,0.109,110.408,56
06/12/2021,18:43:00,The Half Light,Peter Cavallo,71yLhDpyToB7Z0e7COEd6a,0.422,0.0428,0,-22.375,0,0.0498,0.995,0.954,0.0967,0.109,110.408,55
06/12/2021,18:44:00,Melts Into Air,Jill Corazina,0N2rkPnpGdWSP9xotxYl2F,0.414,0.00739,8,-23.104,1,0.0467,0.991,0.954,0.12,0.228,74.253,57
06/12/2021,18:45:00,Melts Into Air,Jill Corazina,0N2rkPnpGdWSP9xotxYl2F,0.414,0.00739,8,-23.104,1,0.0467,0.991,0.954,0.12,0.228,74.253,56
06/12/2021,18:46:00,Melts Into Air,Jill Corazina,0N2rkPnpGdWSP9xotxYl2F,0.414,0.00739,8,-23.104,1,0.0467,0.991,0.954,0.12,0.228,74.253,58
06/12/2021,18:47:00,For a While,Maya Wilkes,2DEvpe8l6pxp7izgwcxMiu,0.358,0.0292,3,-25.436,1,0.0343,0.987,0.897,0.115,0.0386,67.171,58
06/12/2021,18:48:00,For a While,Maya Wilkes,2DEvpe8l6pxp7izgwcxMiu,0.358,0.0292,3,-25.436,1,0.0343,0.987,0.897,0.115,0.0386,67.171,57
06/12/2021,19:08:00,die letzten Schritte,Rebecca Mayer,71UMvOQ8RDBtsBi0rj5uB3,0.454,0.0139,2,-20.861,0,0.0393,0.989,0.914,0.0924,0.119,109.599,54
06/12/2021,19:10:00,Kanade,Hideyuki Hashimoto,7lihjNUhcrpaennBT2nuWX,0.586,0.161,8,-28.224,1,0.0399,0.992,0.945,0.106,0.331,73.436,54
06/12/2021,19:13:00,Fleeting Glance,R Eugene,6mGpPGoeT3WnR6od1vAw0H,0.31,0.154,11,-23.038,1,0.0381,0.994,0.921,0.108,0.304,95.64,52
06/12/2021,19:14:00,Waiting For You,Lavendle,12fP6KSs4CyLE6MnVs2VLc,0.456,0.00698,8,-32.483,1,0.0976,0.994,0.961,0.121,0.321,68.92,53
06/12/2021,19:15:00,Waiting For You,Lavendle,12fP6KSs4CyLE6MnVs2VLc,0.456,0.00698,8,-32.483,1,0.0976,0.994,0.961,0.121,0.321,68.92,56
06/12/2021,19:16:00,Lämna,Lo Mimieux,3CQN71R8GSjtdBKodHBai2,0.289,0.015,1,-32.188,1,0.0609,0.994,0.908,0.103,0.259,61.393,59
06/12/2021,19:17:00,Lämna,Lo Mimieux,3CQN71R8GSjtdBKodHBai2,0.289,0.015,1,-32.188,1,0.0609,0.994,0.908,0.103,0.259,61.393,59
06/12/2021,19:18:00,Lämna,Lo Mimieux,3CQN71R8GSjtdBKodHBai2,0.289,0.015,1,-32.188,1,0.0609,0.994,0.908,0.103,0.259,61.393,59
06/12/2021,19:19:00,Nourriture et soleil,Arabelle Blanchar,5eBaIlhJGeM9LwvqYw0J3k,0.358,0.00909,5,-31.618,1,0.0518,0.994,0.897,0.11,0.15,75.819,60
06/12/2021,19:20:00,Nourriture et soleil,Arabelle Blanchar,5eBaIlhJGeM9LwvqYw0J3k,0.358,0.00909,5,-31.618,1,0.0518,0.994,0.897,0.11,0.15,75.819,57
06/12/2021,19:21:00,Nourriture et soleil,Arabelle Blanchar,5eBaIlhJGeM9LwvqYw0J3k,0.358,0.00909,5,-31.618,1,0.0518,0.994,0.897,0.11,0.15,75.819,56
06/12/2021,19:22:00,Once More,William Cas,6fE1QsCn1UPxiXgOPvqKo0,0.452,0.00474,9,-28.259,1,0.0413,0.985,0.946,0.103,0.214,81.333,55
06/12/2021,19:24:00,Once More,William Cas,6fE1QsCn1UPxiXgOPvqKo0,0.452,0.00474,9,-28.259,1,0.0413,0.985,0.946,0.103,0.214,81.333,58
06/12/2021,19:27:00,Friend,Leonard Anderson,41jpD9d8fOSzOya79B7A7K,0.504,0.0274,11,-25.223,0,0.0515,0.993,0.867,0.0911,0.105,131.24,56
06/12/2021,19:28:00,Unspoken Declarations,Agnes Klein,7CnmcN4DEFQzrZZIlwGqoC,0.335,0.0769,7,-25.454,0,0.0334,0.99,0.899,0.0952,0.0595,94.75,57
06/12/2021,19:29:00,Wanna Go Dancin',FISHER,2SweUwDKRlXeCDyaJddhWJ,0.764,0.856,4,-5.415,1,0.0659,0.00676,0.739,0.0606,0.748,125,60
06/12/2021,19:30:00,Wanna Go Dancin',FISHER,2SweUwDKRlXeCDyaJddhWJ,0.764,0.856,4,-5.415,1,0.0659,0.00676,0.739,0.0606,0.748,125,77
06/12/2021,19:31:00,Wanna Go Dancin',FISHER,2SweUwDKRlXeCDyaJddhWJ,0.764,0.856,4,-5.415,1,0.0659,0.00676,0.739,0.0606,0.748,125,90
06/12/2021,19:32:00,Morenita - Flashmob Remix,"Ilary Montanari, Flashmob",10V77aa7s1PYvyvutgTjg3,0.825,0.78,10,-6.979,1,0.0491,0.00036,0.763,0.0614,0.699,123.985,126
06/12/2021,19:33:00,Morenita - Flashmob Remix,"Ilary Montanari, Flashmob",10V77aa7s1PYvyvutgTjg3,0.825,0.78,10,-6.979,1,0.0491,0.00036,0.763,0.0614,0.699,123.985,121
06/12/2021,19:34:00,Morenita - Flashmob Remix,"Ilary Montanari, Flashmob",10V77aa7s1PYvyvutgTjg3,0.825,0.78,10,-6.979,1,0.0491,0.00036,0.763,0.0614,0.699,123.985,123
06/12/2021,19:35:00,Morenita - Flashmob Remix,"Ilary Montanari, Flashmob",10V77aa7s1PYvyvutgTjg3,0.825,0.78,10,-6.979,1,0.0491,0.00036,0.763,0.0614,0.699,123.985,115
06/12/2021,19:36:00,Morenita - Flashmob Remix,"Ilary Montanari, Flashmob",10V77aa7s1PYvyvutgTjg3,0.825,0.78,10,-6.979,1,0.0491,0.00036,0.763,0.0614,0.699,123.985,98
06/12/2021,19:38:00,Morenita - Flashmob Remix,"Ilary Montanari, Flashmob",10V77aa7s1PYvyvutgTjg3,0.825,0.78,10,-6.979,1,0.0491,0.00036,0.763,0.0614,0.699,123.985,104
06/12/2021,19:39:00,Take It,Dom Dolla,14fIlfcmFPlj4V2IazeJ25,0.851,0.742,0,-6.126,1,0.0377,0.0259,0.256,0.111,0.236,123.033,130
06/12/2021,19:40:00,Take It,Dom Dolla,14fIlfcmFPlj4V2IazeJ25,0.851,0.742,0,-6.126,1,0.0377,0.0259,0.256,0.111,0.236,123.033,143
06/12/2021,19:41:00,Take It,Dom Dolla,14fIlfcmFPlj4V2IazeJ25,0.851,0.742,0,-6.126,1,0.0377,0.0259,0.256,0.111,0.236,123.033,94
07/12/2021,10:33:00,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,60
07/12/2021,10:34:00,Wait For Me,Dawn Well,2z6wyjZZ5hIP7ef5qjW7kW,0.419,0.0142,7,-35.436,1,0.0291,0.991,0.936,0.0981,0.252,97.854,63
07/12/2021,10:35:00,Wait For Me,Dawn Well,2z6wyjZZ5hIP7ef5qjW7kW,0.419,0.0142,7,-35.436,1,0.0291,0.991,0.936,0.0981,0.252,97.854,66
07/12/2021,10:36:00,Blåregn,Jacob David,3a2fZ1oqZMDnjFI5ANACiz,0.293,0.127,2,-30.206,1,0.165,0.97,0.951,0.11,0.556,171.198,63
07/12/2021,10:37:00,Blåregn,Jacob David,3a2fZ1oqZMDnjFI5ANACiz,0.293,0.127,2,-30.206,1,0.165,0.97,0.951,0.11,0.556,171.198,66
07/12/2021,10:38:00,Blåregn,Jacob David,3a2fZ1oqZMDnjFI5ANACiz,0.293,0.127,2,-30.206,1,0.165,0.97,0.951,0.11,0.556,171.198,67
